Customer ID,Frequency,CancelCount,Monetary,Recency,UniqueProducts,AvgBasketSize,SeasonalConcentration,PurchaseSpread,BulkBuyer,PriceVariance,AvgDaysBetweenOrders,ReturnRate,AvgOrderValue,Customer_Type,Cluster,Cluster_Label,SilhouetteScore
13846,3,1,865.0600000000001,25,55,18.333333333333332,0.6666666666666666,3,7.054545454545455,3.111445342796836,168.0,0.25,288.35333333333335,1,0,Deal Seeker,0.2601586011703485
13848,3,0,1255.0,92,3,1.6666666666666667,0.3333333333333333,3,740.0,0.23047776465420694,137.0,0.0,418.3333333333333,0,2,Mixed,0.030057005040786622
13849,2,0,1537.95,52,97,50.5,0.0,2,10.05940594059406,3.248067141919304,119.0,0.0,768.975,0,2,Mixed,0.007211271672919394
13851,3,0,2651.46,96,77,27.0,0.0,3,21.049382716049383,2.078514493574678,96.5,0.0,883.82,0,2,Mixed,0.10471250810799303
13854,25,4,8109.5199999999995,9,39,4.4,0.2,12,20.87272727272727,3.458297965861805,14.875,0.13793103448275862,324.38079999999997,0,1,Loyal,0.17002363536157017
13856,3,2,388.5,169,10,4.666666666666667,0.0,2,35.285714285714285,0.7862471719406153,17.5,0.4,129.5,1,2,Mixed,0.19873078800582827
13860,5,1,1245.9,1,58,15.2,0.4,4,7.776315789473684,2.916509530604223,28.333333333333332,0.16666666666666666,249.18,0,0,Deal Seeker,0.2809122881966983
13862,8,2,2209.36,18,97,17.375,0.125,8,12.143884892086332,1.277081962140736,44.857142857142854,0.2,276.17,0,0,Deal Seeker,0.15947527619308005
13865,4,0,501.56,58,26,7.5,0.0,4,6.8,3.409606796354548,77.0,0.0,125.39,0,2,Mixed,0.09605170213225106
13867,3,0,1015.29,31,51,20.333333333333332,0.3333333333333333,3,8.40983606557377,3.449686641348351,93.5,0.0,338.43,0,0,Deal Seeker,0.19531879985464765
13868,2,0,3192.54,7,32,16.5,1.0,2,59.515151515151516,2.4036912113235216,31.0,0.0,1596.27,1,0,Deal Seeker,0.12021927041323503
13869,4,0,3104.95,123,234,76.75,0.25,4,5.605863192182411,2.7025463810112687,78.0,0.0,776.2375,0,0,Deal Seeker,0.058839384808436666
13870,8,2,2770.94,2,91,14.375,0.125,6,11.521739130434783,2.8760556832068076,57.0,0.2,346.3675,0,0,Deal Seeker,0.17826003679757219
13871,13,1,6403.25,23,155,25.846153846153847,0.07692307692307693,10,8.351190476190476,2.8969622443522733,26.0,0.07142857142857142,492.5576923076923,0,1,Loyal,0.10178363454745902
13873,3,1,389.6,120,21,7.666666666666667,0.0,3,6.086956521739131,3.090474335850948,95.0,0.25,129.86666666666667,0,2,Mixed,0.20571964246204455
13875,5,0,1786.79,54,79,20.8,0.0,5,12.653846153846153,2.2072091807163146,62.0,0.0,357.358,0,2,Mixed,0.020126291617674433
13880,13,0,3219.77,21,125,12.692307692307692,0.15384615384615385,10,11.163636363636364,2.689373311768328,38.44444444444444,0.0,247.67461538461538,0,1,Loyal,-0.06728099347608651
13881,20,2,17159.52,4,72,8.9,0.3,11,56.842696629213485,2.371157719151738,20.533333333333335,0.09090909090909091,857.976,0,1,Loyal,0.20747004639514915
13882,5,1,1191.13,3,54,13.0,0.6,3,14.661538461538461,4.422065726384169,15.5,0.16666666666666666,238.22600000000003,0,0,Deal Seeker,0.29414622002426305
13883,5,4,2674.48,11,108,28.4,0.2,3,10.112676056338028,3.2320581585215833,121.5,0.4444444444444444,534.896,0,0,Deal Seeker,0.12334987304533146
13884,5,1,787.6,7,45,11.8,0.2,3,5.084745762711864,2.446193920973239,92.0,0.16666666666666666,157.52,0,0,Deal Seeker,0.15365239792517002
13885,2,0,506.8,189,28,14.0,0.0,2,6.5,2.7822305580786937,11.0,0.0,253.4,0,2,Mixed,0.2683516730238903
13888,2,0,605.63,120,38,20.0,0.0,2,6.45,3.2141967832630383,99.0,0.0,302.815,0,2,Mixed,0.23403424941142423
13890,10,4,1883.8100000000002,1,74,11.0,0.8,5,7.554545454545455,2.0342999996904627,44.625,0.2857142857142857,188.38100000000003,1,0,Deal Seeker,0.2944646143472025
13892,4,0,632.97,27,26,6.75,0.25,3,36.407407407407405,0.8418885634550177,73.33333333333333,0.0,158.2425,0,0,Deal Seeker,0.09033301310041944
13894,3,2,564.62,24,25,9.0,0.6666666666666666,2,13.11111111111111,2.4541094670681005,287.0,0.4,188.20666666666668,1,0,Deal Seeker,0.13713044491652832
13895,4,1,2593.07,28,97,29.5,0.25,4,11.567796610169491,2.278451896903141,45.333333333333336,0.2,648.2675,0,0,Deal Seeker,0.1707359119307556
13899,2,0,388.52,16,19,9.5,0.5,2,8.210526315789474,2.590611027745389,258.0,0.0,194.26,1,0,Deal Seeker,0.14735346663671184
13900,3,0,740.95,183,42,14.333333333333334,0.0,3,10.0,3.331455440019753,39.5,0.0,246.98333333333335,0,2,Mixed,0.2771498560551304
13901,5,0,2867.2,72,144,29.8,0.0,5,11.671140939597315,5.836024810486051,61.5,0.0,573.4399999999999,0,2,Mixed,0.006769570906874709
13904,2,0,332.64,37,24,13.0,0.5,2,12.76923076923077,0.9053002901715075,257.0,0.0,166.32,1,0,Deal Seeker,0.13137491987344047
13908,4,1,2369.55,80,104,30.5,0.0,4,12.114754098360656,4.72793846911399,65.66666666666667,0.2,592.3875,0,2,Mixed,0.06340158680641245
13911,9,0,2580.91,57,120,16.444444444444443,0.0,6,18.4527027027027,2.5805514132869014,31.375,0.0,286.7677777777778,0,2,Mixed,-0.02834329828898304
13914,2,1,626.45,12,28,16.5,1.0,1,11.515151515151516,2.3040206129391474,25.0,0.3333333333333333,313.225,1,0,Deal Seeker,0.24189928906731673
13917,2,0,272.04,50,16,9.0,0.0,2,12.666666666666666,2.293303693378912,142.0,0.0,136.02,0,2,Mixed,0.1079465434744371
13918,2,0,1212.8400000000001,50,30,15.0,0.0,2,38.0,1.7974843212271618,204.0,0.0,606.4200000000001,0,2,Mixed,0.07610049393304336
13919,2,1,384.81,59,24,14.0,0.0,2,16.928571428571427,5.29194449964298,62.0,0.3333333333333333,192.405,1,2,Mixed,0.10661924674627181
13924,6,5,1838.8500000000001,2,90,19.5,0.6666666666666666,4,13.461538461538462,3.0417402713863537,14.2,0.45454545454545453,306.475,1,0,Deal Seeker,0.2423673584158448
13925,4,2,678.25,93,28,10.25,0.0,3,8.073170731707316,6.2523967599555315,21.0,0.3333333333333333,169.5625,0,2,Mixed,0.134158414137921
13928,4,0,464.57,11,23,6.75,0.5,3,4.777777777777778,3.5488357707331746,41.0,0.0,116.1425,0,0,Deal Seeker,0.23961047178907263
13929,2,1,842.65,169,8,4.5,0.0,2,15.88888888888889,3.1189385658870834,157.0,0.3333333333333333,421.325,1,2,Mixed,0.22182720346050555
13930,2,0,337.34,58,15,8.5,0.0,2,16.11764705882353,1.2326570416595777,79.0,0.0,168.67,0,2,Mixed,0.13405343729425986
13931,2,1,1237.53,96,56,29.0,0.0,2,12.5,1.5039094546922982,185.0,0.3333333333333333,618.765,1,2,Mixed,0.10463477797410171
13933,2,0,608.7900000000001,109,23,11.5,0.0,2,8.91304347826087,1.9109861287277115,39.0,0.0,304.39500000000004,0,2,Mixed,0.21791528332400636
13939,3,1,568.55,23,43,15.0,0.3333333333333333,3,18.822222222222223,1.9473725370302928,144.0,0.25,189.51666666666665,1,0,Deal Seeker,0.16374725544816493
13940,4,0,839.14,17,39,12.25,0.25,4,10.53061224489796,2.6426273226973693,42.333333333333336,0.0,209.785,0,0,Deal Seeker,0.16869800443864283
13941,5,2,5112.96,22,24,9.0,0.4,5,52.53333333333333,6.034556530951758,87.75,0.2857142857142857,1022.592,1,0,Deal Seeker,0.09581342120134057
13946,3,0,561.5699999999999,79,11,3.6666666666666665,0.0,3,40.27272727272727,1.5131652556509123,94.0,0.0,187.18999999999997,0,2,Mixed,0.1554762358558445
13949,6,0,2427.32,3,124,26.666666666666668,0.3333333333333333,4,15.4625,1.3656205019499055,18.4,0.0,404.55333333333334,0,0,Deal Seeker,0.25402280319657594
13950,4,1,745.06,11,33,8.75,0.5,3,9.228571428571428,4.735552322413862,78.33333333333333,0.2,186.265,1,0,Deal Seeker,0.25891859021357744
13951,3,0,674.45,176,38,13.0,0.0,3,11.76923076923077,3.4151137644727876,59.0,0.0,224.8166666666667,0,2,Mixed,0.28191264982052294
13952,2,1,3251.071,218,120,68.5,0.0,2,10.445255474452555,3.53382235180636,21.0,0.3333333333333333,1625.5355,1,2,Mixed,0.0680874982108306
13953,7,0,3515.68,7,8,2.857142857142857,0.2857142857142857,7,136.2,1.7555299095025112,57.5,0.0,502.23999999999995,0,0,Deal Seeker,0.03311531370394182
13954,2,1,439.92,2,24,12.5,0.5,2,6.0,5.374669695277406,69.0,0.3333333333333333,219.96,1,0,Deal Seeker,0.21270322885974818
13955,2,0,322.96,154,33,16.5,0.0,2,4.666666666666667,3.4280332730608265,151.0,0.0,161.48,0,2,Mixed,0.23920750584289713
13956,5,0,1026.42,5,123,30.4,0.2,5,3.2302631578947367,3.5964955294339047,66.5,0.0,205.28400000000002,0,0,Deal Seeker,0.21701186394711194
13959,3,0,598.2,79,79,30.666666666666668,0.3333333333333333,3,3.880434782608696,1.9112839919410136,141.5,0.0,199.4,0,0,Deal Seeker,0.09963396274803707
13960,2,0,230.22,21,11,6.0,0.5,2,11.833333333333334,1.8323432588305657,50.0,0.0,115.11,1,0,Deal Seeker,0.19976091141857982
13962,2,0,169.55,22,11,5.5,0.5,2,7.909090909090909,7.217745429904625,224.0,0.0,84.775,1,0,Deal Seeker,0.13544759020059052
13963,4,0,664.54,308,35,8.75,0.25,3,13.142857142857142,2.803745184360293,19.666666666666668,0.0,166.135,0,2,Mixed,0.21732993224983752
13969,18,2,9053.94,7,334,34.77777777777778,0.3333333333333333,11,7.255591054313099,5.362774556624183,22.375,0.1,502.99666666666667,0,1,Loyal,0.26899807652272884
13971,8,3,2758.26,19,118,18.625,0.125,7,12.375838926174497,1.8668366812956272,38.142857142857146,0.2727272727272727,344.7825,0,0,Deal Seeker,0.15472272663887762
13972,2,0,190.25,71,15,7.5,0.0,2,12.466666666666667,2.320458082854701,131.0,0.0,95.125,0,2,Mixed,0.1476549529032898
13975,6,1,2526.28,31,240,56.333333333333336,0.3333333333333333,5,5.124260355029586,1.8761972968669953,61.25,0.14285714285714285,421.0466666666667,0,0,Deal Seeker,0.19393729053069883
13978,2,0,196.79000000000002,15,14,7.5,0.5,2,21.0,1.236824659398105,31.0,0.0,98.39500000000001,1,0,Deal Seeker,0.19830919800454896
13982,4,1,1871.81,39,72,27.75,0.25,4,10.234234234234235,1.5137557849853382,108.66666666666667,0.2,467.9525,0,0,Deal Seeker,0.1589804374678783
13983,12,1,2603.43,30,91,8.916666666666666,0.16666666666666666,9,11.05607476635514,23.78915544909344,37.44444444444444,0.07692307692307693,216.9525,0,1,Loyal,-0.09733003951595391
13984,5,1,920.51,27,14,3.2,0.4,5,42.4375,1.1318355298658311,85.0,0.16666666666666666,184.102,0,0,Deal Seeker,0.16307464696470297
13985,15,1,7060.13,4,108,23.266666666666666,0.3333333333333333,9,9.87106017191977,1.389229544649777,18.571428571428573,0.0625,470.67533333333336,0,1,Loyal,0.025426843341782232
13988,6,3,4147.96,20,188,39.0,0.16666666666666666,6,13.008547008547009,3.9602661638427854,47.0,0.3333333333333333,691.3266666666667,0,1,Loyal,-0.15772855906738564
13989,2,0,1266.08,66,33,20.5,0.0,2,32.02439024390244,3.2549993068823957,174.0,0.0,633.04,0,2,Mixed,0.10678939832039089
13991,6,1,855.97,12,58,14.0,0.5,4,11.880952380952381,1.3095137283813703,32.75,0.14285714285714285,142.66166666666666,0,0,Deal Seeker,0.29001735007836377
13993,9,3,3466.36,43,66,13.444444444444445,0.0,8,7.43801652892562,4.534110137424101,36.0,0.25,385.1511111111111,0,2,Mixed,-0.051458940606131286
13994,6,0,2313.14,4,122,25.833333333333332,0.16666666666666666,5,6.064516129032258,2.7111557584748525,29.0,0.0,385.5233333333333,0,0,Deal Seeker,0.19865774141352938
13995,5,1,1393.69,15,55,17.2,0.2,5,10.220930232558139,1.9538335988190354,57.5,0.16666666666666666,278.738,0,0,Deal Seeker,0.1877843917357603
13999,12,3,3901.81,10,102,17.333333333333332,0.25,10,10.783653846153847,1.9044760371863494,31.90909090909091,0.2,325.1508333333333,0,1,Loyal,-0.06756040264685606
14001,3,1,2043.0800000000002,46,34,13.0,0.3333333333333333,3,24.666666666666668,2.8024806824862334,164.0,0.25,681.0266666666668,1,0,Deal Seeker,0.08893682455072413
14002,2,0,529.73,134,47,23.5,0.0,1,18.659574468085108,3.981849569540465,22.0,0.0,264.865,0,2,Mixed,0.22692665460049277
14004,7,0,4582.64,43,102,24.428571428571427,0.0,5,15.602339181286549,2.9925945026991445,40.833333333333336,0.0,654.6628571428572,0,2,Mixed,-0.0321762458047274
14005,5,0,2874.72,10,53,16.8,0.2,5,29.5,3.0464929377459735,51.5,0.0,574.944,0,0,Deal Seeker,0.14736296370781365
14006,3,0,962.19,116,22,10.0,0.0,3,21.366666666666667,2.802310540931553,98.5,0.0,320.73,0,2,Mixed,0.2335290397068195
14009,2,1,695.61,198,42,21.0,0.0,1,8.69047619047619,2.0254798115258903,7.0,0.3333333333333333,347.805,1,2,Mixed,0.23054915081495345
14013,3,0,473.02,110,30,11.333333333333334,0.0,3,13.588235294117647,1.1070421157251897,82.5,0.0,157.67333333333332,0,2,Mixed,0.21175611111813858
14016,4,1,4341.21,162,154,40.25,0.25,4,13.198757763975156,6.894012923166202,65.33333333333333,0.2,1085.3025,0,2,Mixed,0.0304162927748355
14019,3,1,1421.61,47,37,22.0,0.0,3,15.712121212121213,2.512930402430439,46.0,0.25,473.86999999999995,0,2,Mixed,0.06203741088398907
14020,2,0,642.8,17,37,19.5,0.5,2,11.307692307692308,2.7387134848239993,72.0,0.0,321.4,1,0,Deal Seeker,0.25891331722450484
14021,3,0,631.9,155,22,7.333333333333333,0.0,3,8.727272727272727,3.1452714801718913,50.5,0.0,210.63333333333333,0,2,Mixed,0.2641096879780142
14023,2,0,584.07,7,30,15.5,0.5,2,11.129032258064516,2.2829562046298797,243.0,0.0,292.035,1,0,Deal Seeker,0.17533649614769664
14024,2,0,327.7,122,16,8.0,0.0,1,9.375,3.09243781936948,3.0,0.0,163.85,0,2,Mixed,0.2109949816600284
14029,2,0,467.66,63,15,7.5,0.0,2,13.2,3.968246824120553,81.0,0.0,233.83,0,2,Mixed,0.15218653393327033
14030,8,0,2360.09,18,210,30.375,0.375,6,6.08641975308642,14.253503353605375,58.0,0.0,295.01125,0,0,Deal Seeker,0.17100692260355208
14031,19,4,17286.86,7,119,13.157894736842104,0.2631578947368421,11,23.152,3.1576700578713903,22.8125,0.17391304347826086,909.8347368421053,0,1,Loyal,0.24189160034841548
14032,11,7,2975.59,2,53,13.0,0.5454545454545454,8,14.20979020979021,2.2594881311468886,36.4,0.3888888888888889,270.5081818181818,1,0,Deal Seeker,0.22537071828164945
14034,3,1,651.8199999999999,22,82,29.666666666666668,0.3333333333333333,2,4.752808988764045,3.017334393751889,135.0,0.25,217.2733333333333,1,0,Deal Seeker,0.18708987869891733
14035,5,0,1428.02,29,41,13.2,0.2,5,11.196969696969697,2.6318136301195385,67.25,0.0,285.604,0,0,Deal Seeker,0.1378099280042185
14037,2,0,147.20000000000002,176,27,14.0,0.5,2,1.6428571428571428,1.433033375774848,188.0,0.0,73.60000000000001,1,2,Mixed,0.04979669820401391
14038,3,1,1560.38,78,64,30.666666666666668,0.0,3,10.48913043478261,0.9759921446955429,64.5,0.25,520.1266666666667,0,2,Mixed,0.09220041410416571
14040,12,3,3614.92,41,146,19.583333333333332,0.0,8,6.6127659574468085,2.7984379283917753,29.1,0.2,301.24333333333334,0,1,Loyal,-0.08405899509956612
14044,4,0,652.82,27,165,52.25,0.25,4,1.4736842105263157,3.9202454816691863,94.33333333333333,0.0,163.205,0,0,Deal Seeker,0.17874747075196717
14045,4,0,1659.75,109,4,1.5,0.25,3,89.16666666666667,3.329364303687217,132.0,0.0,414.9375,0,2,Mixed,0.07389337785899687
14047,5,2,1308.6100000000001,9,22,6.4,0.4,5,11.90625,3.0322236962920193,91.0,0.2857142857142857,261.72200000000004,1,0,Deal Seeker,0.22003497662453964
14049,4,2,5681.72,17,348,122.0,0.25,4,7.930327868852459,3.978993503662032,100.33333333333333,0.3333333333333333,1420.43,0,1,Loyal,2.0202591295683522e-05
14050,2,0,746.36,32,49,27.0,0.5,2,12.75925925925926,1.2947791336331012,75.0,0.0,373.18,1,0,Deal Seeker,0.24316938622827008
14051,23,3,15610.390000000001,1,52,9.130434782608695,0.30434782608695654,13,17.885714285714286,2.8809781971618973,17.428571428571427,0.11538461538461539,678.7126086956522,0,1,Loyal,0.22884975048245337
14053,2,0,260.25,124,2,2.0,0.0,2,53.75,0.3920352875273687,35.0,0.0,130.125,0,2,Mixed,0.1915865698725721
14056,23,6,8214.65,1,320,48.08695652173913,0.13043478260869565,11,3.863471971066908,2.4558062390153763,12.863636363636363,0.20689655172413793,357.1586956521739,0,1,Loyal,0.28055631821326316
14057,17,1,6217.96,24,179,16.705882352941178,0.17647058823529413,11,17.169014084507044,1.8754646103972308,25.923076923076923,0.05555555555555555,365.76235294117646,0,1,Loyal,0.18206537347442328
14060,19,1,6140.42,5,86,10.631578947368421,0.2631578947368421,13,26.663366336633665,1.3035357637650042,20.444444444444443,0.05,323.18,0,1,Loyal,0.14725678380658244
14062,12,0,10464.85,10,60,9.25,0.3333333333333333,8,50.387387387387385,1.9139106189929191,35.5,0.0,872.0708333333333,0,1,Loyal,-0.021384794381184926
14064,5,2,1353.74,29,59,16.0,0.2,4,22.35,1.198462094688465,61.25,0.2857142857142857,270.748,0,0,Deal Seeker,0.12281213859568209
14067,2,0,374.7,64,51,26.0,0.0,2,6.9423076923076925,3.150153980052279,33.0,0.0,187.35,0,2,Mixed,0.10273079094225168
14071,8,1,1438.82,4,271,40.5,0.5,4,3.0709876543209877,3.0137417237487942,43.5,0.1111111111111111,179.8525,0,0,Deal Seeker,0.23893334620071804
14075,3,0,942.26,5,33,14.333333333333334,0.6666666666666666,3,17.53488372093023,1.8526271191270298,128.5,0.0,314.08666666666664,0,0,Deal Seeker,0.29513998615000714
14077,5,0,499.41999999999996,41,33,8.4,0.0,5,6.380952380952381,2.4281078245072267,58.5,0.0,99.88399999999999,0,2,Mixed,0.02612268325758868
14078,6,0,1049.37,102,46,10.833333333333334,0.16666666666666666,6,4.769230769230769,2.296523480427284,54.4,0.0,174.89499999999998,0,2,Mixed,0.033270490122997
14081,2,2,934.52,302,126,76.5,0.5,2,3.895424836601307,2.8946018997849663,67.0,0.5,467.26,1,2,Mixed,0.05080252001473386
14083,9,0,1018.43,4,162,20.11111111111111,0.5555555555555556,6,4.044198895027624,2.456539396639856,52.42857142857143,0.0,113.15888888888888,0,0,Deal Seeker,0.2937240576592337
14085,18,1,4448.54,2,272,25.0,0.3888888888888889,10,7.075555555555556,2.3704569376063906,24.4,0.05263157894736842,247.14111111111112,0,1,Loyal,0.1621430225363053
14088,13,1,50491.81,10,379,45.30769230769231,0.38461538461538464,6,21.502546689303905,6.544097513769916,28.363636363636363,0.07142857142857142,3883.9853846153846,0,1,Loyal,0.16726179575790148
14092,14,3,4076.91,8,117,15.285714285714286,0.35714285714285715,11,9.654205607476635,2.0970527090417024,31.90909090909091,0.17647058823529413,291.2078571428571,0,1,Loyal,0.016490420847230135
14096,17,17,65164.79,4,1119,300.6470588235294,0.29411764705882354,5,3.1993738994325964,50.82234194698443,6.0625,0.5,3833.2229411764706,0,1,Loyal,0.11440131591747667
14099,11,1,3104.17,16,167,22.727272727272727,0.18181818181818182,10,8.716,2.328172777162659,33.8,0.08333333333333333,282.1972727272727,0,1,Loyal,-0.03835837869727304
14101,6,0,5976.79,74,15,5.833333333333333,0.0,6,198.34285714285716,0.9952061565915109,50.6,0.0,996.1316666666667,0,2,Mixed,0.039733842627270866
14102,5,3,1360.28,5,35,15.8,0.8,3,12.164556962025317,2.1595184332810464,9.75,0.375,272.056,1,0,Deal Seeker,0.25497046858186523
14104,2,0,216.20999999999998,155,21,10.5,0.0,2,3.4285714285714284,18.39152834219888,11.0,0.0,108.10499999999999,0,2,Mixed,0.14468027432486388
14107,7,1,2703.23,52,61,17.571428571428573,0.14285714285714285,7,14.577235772357724,2.6129569984259366,52.166666666666664,0.125,386.17571428571426,0,0,Deal Seeker,0.10105592918866246
14108,2,1,597.91,31,33,17.0,0.5,2,11.205882352941176,3.3629214577265687,71.0,0.3333333333333333,298.955,1,0,Deal Seeker,0.19726932260138455
14110,12,1,5683.15,4,94,12.916666666666666,0.25,9,15.774193548387096,1.534654848758431,23.90909090909091,0.07692307692307693,473.5958333333333,0,1,Loyal,-0.07837678164797926
14111,4,1,692.85,14,10,2.5,0.25,4,45.8,4.38033484260431,75.66666666666667,0.2,173.2125,0,0,Deal Seeker,0.09488264544200987
14112,7,5,2915.15,23,117,22.857142857142858,0.14285714285714285,5,10.31875,2.1289030517185017,63.25,0.4166666666666667,416.45,0,0,Deal Seeker,0.12210369302835797
14113,4,4,1840.42,4,26,8.5,0.75,4,21.91176470588235,2.2852687193040535,117.0,0.5,460.105,1,0,Deal Seeker,0.207197756965823
14114,2,0,386.53,274,15,7.5,0.0,2,6.733333333333333,6.433776347934244,57.0,0.0,193.265,0,2,Mixed,0.2763581280118683
14116,5,0,1382.74,20,61,14.4,0.4,4,9.819444444444445,2.75492797891598,25.5,0.0,276.548,0,0,Deal Seeker,0.25018941400568784
14121,4,2,2780.15,4,148,39.75,0.75,3,13.09433962264151,2.893162910185085,18.666666666666668,0.3333333333333333,695.0375,1,0,Deal Seeker,0.25199484458051613
14125,3,0,2740.43,11,159,55.666666666666664,0.6666666666666666,2,9.820359281437126,3.5289579251142618,34.0,0.0,913.4766666666666,1,0,Deal Seeker,0.21013227351292005
14126,3,1,706.1300000000001,8,14,5.0,1.0,2,33.86666666666667,4.55655958351202,3.0,0.25,235.3766666666667,1,0,Deal Seeker,0.22936385242186758
14127,3,0,709.71,123,39,14.666666666666666,0.0,3,7.295454545454546,2.972371971577703,94.0,0.0,236.57000000000002,0,2,Mixed,0.23454978287398356
14128,2,0,637.5,61,40,23.0,0.0,2,12.26086956521739,2.0411061815702887,195.0,0.0,318.75,0,2,Mixed,0.09126377731742233
14129,5,0,1123.8600000000001,2,31,10.4,0.4,4,11.384615384615385,1.6582100123166579,86.33333333333333,0.0,224.77200000000002,0,0,Deal Seeker,0.25899758728424954
14132,11,1,3586.0299999999997,2,100,18.181818181818183,0.36363636363636365,7,16.84,1.5794055995021332,18.1,0.08333333333333333,326.00272727272727,0,0,Deal Seeker,0.2535793749689239
14133,3,2,605.64,130,25,9.333333333333334,0.0,2,12.428571428571429,6.73653966563448,186.0,0.4,201.88,1,2,Mixed,0.15589813023878593
14135,15,0,4690.31,2,95,8.933333333333334,0.5333333333333333,8,28.73134328358209,2.035658965398986,28.53846153846154,0.0,312.68733333333336,0,1,Loyal,-0.14987478706201648
14138,2,0,982.3800000000001,2,40,23.5,0.5,2,12.97872340425532,1.5442900706754155,62.0,0.0,491.19000000000005,1,0,Deal Seeker,0.264099016342258
14140,2,1,935.05,4,60,33.0,1.0,2,12.287878787878787,1.8394145212229296,28.0,0.3333333333333333,467.525,1,0,Deal Seeker,0.26490542514407217
14141,4,2,915.13,3,27,10.0,0.25,4,8.875,2.2484774905791305,34.333333333333336,0.3333333333333333,228.7825,0,0,Deal Seeker,0.151881337620781
14145,4,1,3742.2,47,6,2.75,0.0,3,68.72727272727273,0.0,57.0,0.2,935.55,0,2,Mixed,0.061700601092877914
14146,5,1,4191.0,9,183,42.0,0.4,4,11.604761904761904,2.881807312784026,116.33333333333333,0.16666666666666666,838.2,0,0,Deal Seeker,0.20843967159162777
14147,2,1,483.4,78,4,2.5,0.0,2,21.6,3.6350722138631575,207.0,0.3333333333333333,241.7,1,2,Mixed,0.11233460301765517
14150,2,0,658.64,36,23,13.0,1.0,2,19.076923076923077,1.6736434690633673,324.0,0.0,329.32,1,0,Deal Seeker,0.16414465489174798
14152,2,1,621.29,75,47,24.5,0.0,2,14.510204081632653,0.9689890587196365,159.0,0.3333333333333333,310.645,1,2,Mixed,0.10010192731894538
14156,55,11,117379.63,10,714,25.454545454545453,0.10909090909090909,12,41.34642857142857,5.624353653261052,8.619047619047619,0.16666666666666666,2134.175090909091,0,1,Loyal,0.2407996440598992
14157,2,1,432.88,20,45,24.0,0.5,2,5.916666666666667,1.4391642078030142,266.0,0.3333333333333333,216.44,1,0,Deal Seeker,0.14467718925912298
14159,11,3,4693.01,20,501,109.45454545454545,0.18181818181818182,7,3.661129568106312,1.450518801649895,34.3,0.21428571428571427,426.6372727272728,0,1,Loyal,0.0779870502988519
14161,3,0,1110.52,216,87,36.0,0.3333333333333333,3,4.212962962962963,2.666466754902774,77.0,0.0,370.17333333333335,0,2,Mixed,0.13209777022410812
14162,2,0,289.36,174,25,12.5,0.0,2,5.68,3.0254048213971854,119.0,0.0,144.68,0,2,Mixed,0.2703090833193555
14163,4,0,2445.91,87,36,13.0,0.0,4,17.173076923076923,4.947297158089193,50.666666666666664,0.0,611.4775,0,2,Mixed,0.13583741255051138
14164,2,0,1631.77,71,28,14.5,0.0,1,35.62068965517241,0.47615661620175925,10.0,0.0,815.885,0,2,Mixed,0.10669054525981261
14167,4,0,574.84,39,27,13.0,0.0,4,2.8846153846153846,2.1880023879036554,97.33333333333333,0.0,143.71,0,2,Mixed,0.04411744256018085
14173,4,0,450.84,11,28,7.25,0.5,3,5.172413793103448,4.138418524240075,104.5,0.0,112.71,0,0,Deal Seeker,0.24479499803189447
14175,3,4,3222.3,60,139,49.666666666666664,0.0,3,10.167785234899329,3.750303089511043,135.0,0.5714285714285714,1074.1000000000001,0,2,Mixed,-0.005838449856727435
14176,4,1,576.9000000000001,297,28,7.75,0.25,3,6.741935483870968,2.3560868322899995,35.0,0.2,144.22500000000002,0,2,Mixed,0.21884802751709143
14177,4,1,559.41,86,37,10.5,0.0,2,4.880952380952381,3.4613050313899243,46.5,0.2,139.8525,1,2,Mixed,0.15990224753342192
14178,7,0,1620.93,9,191,46.714285714285715,0.2857142857142857,6,4.602446483180428,1.9196013600322066,29.0,0.0,231.5614285714286,0,0,Deal Seeker,0.2191807485786217
14179,2,0,719.78,41,135,82.5,0.0,1,2.0,2.30585970199021,12.0,0.0,359.89,0,0,Deal Seeker,0.043811481687367405
14180,25,6,4748.52,11,112,9.6,0.24,12,2.995833333333333,11.120752576348659,15.73913043478261,0.1935483870967742,189.94080000000002,0,1,Loyal,0.15620944096781325
14188,6,4,2054.36,31,34,10.833333333333334,0.16666666666666666,6,17.876923076923077,1.321158491482148,56.0,0.4,342.3933333333334,0,0,Deal Seeker,0.08722315331171479
14189,15,9,4654.08,2,176,17.666666666666668,0.26666666666666666,12,14.856603773584906,2.189149585818864,28.153846153846153,0.375,310.272,0,1,Loyal,0.14586133001877957
14191,13,1,4684.76,2,145,19.923076923076923,0.3076923076923077,8,14.13899613899614,1.738754243553592,18.25,0.07142857142857142,360.36615384615385,0,1,Loyal,-0.0843691863908837
14193,2,0,853.39,68,35,21.0,0.0,2,10.595238095238095,1.7383887402739544,202.0,0.0,426.695,0,2,Mixed,0.10032852563486035
14194,21,11,11349.52,5,269,27.571428571428573,0.14285714285714285,10,10.08635578583765,2.9704457283326478,21.714285714285715,0.34375,540.4533333333334,0,1,Loyal,0.2922035517720001
14195,2,1,1012.0,202,7,3.5,0.0,2,108.57142857142857,4.7142009371886635,51.0,0.3333333333333333,506.0,1,2,Mixed,0.1648057622717308
14198,4,3,701.4,18,35,9.75,0.25,4,7.435897435897436,3.9394755160338915,73.66666666666667,0.42857142857142855,175.35,0,0,Deal Seeker,0.11282966067345734
